Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
8137	N/A	0	low	1/100000	29	2	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	29	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
8137	N/A	0	low	1/100000	30	54	96	0	7	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	5	0
8137	N/A	0	high	1/1000	30	54	66	0	24	8	0	0	0	9	0	0	0	5	0	0	0	0	1	26	14	0
8137	N/A	0	low	1/100000	31	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
8137	N/A	0	high	1/1000	31	100	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8137	N/A	0	high	1/1000	32	91	65	0	21	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
8137	N/A	0	low	1/100000	33	64	100	55	100	100	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	33	54	73	0	28	24	0	0	0	0	0	0	0	0	73	0	27	0	0	0	31	0
8137	N/A	0	low	1/100000	34	74	72	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	34	85	73	0	75	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	35	14	47	0	19	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	31	0
8137	N/A	0	high	1/1000	35	73	56	0	50	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	32	0
8137	N/A	0	low	1/100000	36	100	59	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	36	100	17	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	37	4	100	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	0	0
8137	N/A	0	high	1/1000	37	66	59	0	0	0	0	0	10	0	0	0	0	0	12	0	0	7	0	0	18	0
8137	N/A	0	low	1/100000	38	54	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	38	71	46	0	10	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	39	60	11	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	3	0	0	16
8137	N/A	0	high	1/1000	39	93	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	40	76	18	0	0	0	0	0	93	0	0	0	59	0	0	0	0	0	0	71	0	0
8137	N/A	0	high	1/1000	40	79	79	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	31	0	0
8137	N/A	0	low	1/100000	41	95	0	0	0	0	0	0	0	0	42	89	91	0	100	26	100	22	0	0	0	100
8137	N/A	0	high	1/1000	41	90	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
8137	N/A	0	low	1/100000	42	77	58	0	0	0	0	0	8	26	0	0	0	0	0	0	0	0	0	0	22	54
8137	N/A	0	high	1/1000	42	77	84	0	49	46	0	0	0	32	0	0	0	25	0	0	0	0	0	0	13	4
8137	N/A	0	low	1/100000	43	62	76	0	32	20	0	0	0	26	0	0	0	0	0	0	0	0	0	8	8	0
8137	N/A	0	high	1/1000	43	60	65	0	15	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	11
8137	N/A	0	low	1/100000	44	66	72	0	59	27	0	0	0	0	0	0	0	0	16	0	0	0	0	35	71	0
8137	N/A	0	high	1/1000	44	76	65	0	82	37	0	0	0	0	0	0	0	0	0	0	0	0	0	32	44	0
8137	N/A	0	low	1/100000	45	36	60	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	45	66	100	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0
8137	N/A	0	low	1/100000	46	48	49	1	1	1	1	1	1	1	1	1	19	1	1	1	1	1	1	1	1	1
8137	N/A	0	high	1/1000	46	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8137	N/A	0	low	1/100000	47	96	82	0	59	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	high	1/1000	47	85	97	0	10	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	48	3	85	0	2	0	0	0	3	60	4	0	0	0	0	1	0	0	0	0	0	0
8137	N/A	0	high	1/1000	48	82	89	0	42	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	N/A	0	low	1/100000	49	37	66	0	12	0	0	0	0	0	0	0	0	0	7	2	0	0	0	8	0	0
8137	N/A	0	high	1/1000	49	51	61	0	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	1	57	62	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	1	83	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97
8159	N/A	0	low	1/1000	2	63	64	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	2	97	100	0	85	43	0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	44
8159	N/A	0	low	1/1000	3	4	76	0	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	3	93	83	0	34	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	68
8159	N/A	0	low	1/1000	4	92	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89
8159	N/A	0	high	1/10	4	72	94	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	5	78	90	0	53	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	6	60	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
8159	N/A	0	low	1/1000	7	92	99	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
8159	N/A	0	high	1/10	7	81	95	0	61	17	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	8	66	50	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	9	100	0	0	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	16	0	0
8159	N/A	0	low	1/1000	10	1	11	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	90
8159	N/A	0	high	1/10	10	100	0	0	0	0	13	55	0	0	0	0	0	0	0	0	0	82	0	0	0	66
8159	N/A	0	low	1/1000	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	11	100	6	0	0	0	0	0	0	0	18	0	38	0	100	12	34	0	0	0	0	0
8159	N/A	0	low	1/1000	12	54	54	0	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	12	80	47	0	24	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	13	23	69	22	55	27	0	0	0	44	20	26	0	0	0	0	0	13	0	29	48	26
8159	N/A	0	high	1/10	13	96	96	0	100	90	0	0	0	100	27	0	47	0	0	0	68	44	0	0	0	72
8159	N/A	0	low	1/1000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	14	28	100	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	15	62	66	0	48	12	0	0	0	38	0	0	0	0	0	0	0	0	0	0	18	47
8159	N/A	0	low	1/1000	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	16	69	67	0	41	14	0	19	21	24	12	29	22	0	16	21	0	0	9	12	25	39
8159	N/A	0	low	1/1000	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	17	79	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
8159	N/A	0	low	1/1000	18	4	64	0	46	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0
8159	N/A	0	high	1/10	18	92	73	0	56	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	19	65	35	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	19	69	24	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	20	8	70	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	64	0
8159	N/A	0	high	1/10	20	78	78	0	79	36	0	0	0	14	24	0	9	0	0	0	0	0	0	0	15	43
8159	N/A	0	low	1/1000	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	21	100	0	0	0	0	0	0	0	0	14	23	0	0	0	0	5	0	0	0	0	23
8159	N/A	0	low	1/1000	22	85	79	72	72	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	22	91	53	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	55
8159	N/A	0	low	1/1000	23	24	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
8159	N/A	0	high	1/10	23	80	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	24	16	47	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
8159	N/A	0	high	1/10	24	87	38	0	88	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
8159	N/A	0	low	1/1000	25	27	55	0	28	39	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	33
8159	N/A	0	high	1/10	25	84	47	0	0	0	0	32	0	75	29	29	0	0	49	0	86	0	0	0	53	95
8159	N/A	0	low	1/1000	26	71	77	0	64	91	0	0	0	51	84	0	34	0	0	0	0	0	0	18	0	0
8159	N/A	0	high	1/10	26	81	77	0	76	100	0	0	0	13	78	0	26	0	0	0	0	0	0	50	0	22
8159	N/A	0	low	1/1000	27	16	75	0	9	0	0	0	0	36	42	0	0	0	0	0	0	0	0	0	0	25
8159	N/A	0	high	1/10	27	82	84	0	71	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	75	61
8159	N/A	0	low	1/1000	28	1	73	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0
8159	N/A	0	high	1/10	28	88	5	0	0	0	0	0	0	0	0	0	0	0	0	96	98	93	0	66	0	0
8159	N/A	0	low	1/1000	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	29	100	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84
8159	N/A	0	low	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	30	75	73	0	51	100	0	0	0	36	0	0	0	28	0	0	0	0	0	0	50	14
8159	N/A	0	low	1/1000	31	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
8159	N/A	0	high	1/10	31	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	32	82	81	0	46	0	0	0	0	0	35	0	69	0	0	0	0	0	0	0	49	34
8159	N/A	0	high	1/10	32	94	62	0	0	58	0	0	0	0	0	0	20	0	0	0	43	0	0	0	0	88
8159	N/A	0	low	1/1000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	33	80	10	0	0	0	0	0	0	0	0	0	100	80	0	0	99	0	0	0	0	100
8159	N/A	0	low	1/1000	34	33	52	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	34	92	64	0	57	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	35	2	80	0	27	22	0	0	0	65	0	0	0	0	0	0	0	0	0	0	6	0
8159	N/A	0	high	1/10	35	13	41	0	0	39	0	0	0	61	0	0	53	0	0	0	0	0	0	0	0	26
8159	N/A	0	low	1/1000	36	31	33	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	36	100	68	0	17	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	37	14	59	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	29	46
8159	N/A	0	high	1/10	37	92	10	0	0	0	0	0	0	0	0	0	17	0	0	0	15	0	0	0	0	32
8159	N/A	0	low	1/1000	38	27	62	0	32	35	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	38	88	91	0	0	46	0	0	18	0	0	0	46	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	39	96	41	5	0	0	0	0	8	0	0	0	23	0	0	0	0	0	0	0	0	5
8159	N/A	0	low	1/1000	40	95	86	0	72	31	0	0	0	0	0	0	0	73	0	0	0	0	0	46	48	0
8159	N/A	0	high	1/10	40	89	87	0	0	0	0	0	33	51	0	24	36	0	0	0	0	0	40	0	0	44
8159	N/A	0	low	1/1000	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	41	100	100	19	59	100	0	0	0	48	33	0	0	51	0	0	0	0	0	0	47	0
8159	N/A	0	low	1/1000	42	41	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8159	N/A	0	high	1/10	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	low	1/1000	43	28	36	0	19	0	0	0	0	0	0	0	0	0	30	17	0	0	0	0	0	0
8159	N/A	0	high	1/10	43	94	39	0	97	0	0	0	19	0	22	0	26	0	0	0	0	0	0	0	0	88
8159	N/A	0	low	1/1000	44	70	88	7	92	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
8159	N/A	0	high	1/10	44	93	74	0	100	100	0	0	0	0	0	0	0	0	0	0	0	18	0	0	43	0
8159	N/A	0	low	1/1000	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8159	N/A	0	high	1/10	45	58	59	0	26	0	0	0	0	19	100	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	low	1/1000	46	50	51	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1
8159	N/A	0	high	1/10	46	47	49	1	1	1	1	0	1	1	1	1	1	1	13	1	30	1	1	1	1	1
8159	N/A	0	low	1/1000	47	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	47	74	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
8159	N/A	0	low	1/1000	48	0	98	0	63	0	0	0	20	0	0	0	0	83	0	0	0	0	0	0	54	0
8159	N/A	0	high	1/10	48	96	65	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	53
8159	N/A	0	low	1/1000	49	4	77	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0
8159	N/A	0	high	1/10	49	64	74	0	19	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	1	10	61	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	1	96	1	0	0	0	0	0	0	0	100	0	0	0	100	100	0	100	0	0	0	0
8163	N/A	0	low	1/1000	2	7	59	0	0	0	0	0	3	20	0	0	0	0	0	0	1	0	0	0	0	38
8163	N/A	0	high	1/10	2	83	65	0	9	37	0	0	67	0	8	0	0	1	0	0	0	0	0	0	1	34
8163	N/A	0	low	1/1000	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	3	80	26	0	27	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	39
8163	N/A	0	low	1/1000	4	8	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
8163	N/A	0	high	1/10	4	91	93	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	5	81	77	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
8163	N/A	0	low	1/1000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	6	2	47	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	7	17	86	0	32	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
8163	N/A	0	high	1/10	7	90	95	0	50	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	8	50	52	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	8	80	65	0	0	0	0	9	0	0	16	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	9	38	60	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	100	0	0
8163	N/A	0	high	1/10	9	100	0	0	0	0	0	0	0	99	0	0	99	0	0	0	7	0	0	0	0	100
8163	N/A	0	low	1/1000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	10	100	2	0	0	0	0	25	30	0	0	0	0	0	0	0	0	0	0	33	0	13
8163	N/A	0	low	1/1000	11	2	41	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	11	100	0	0	0	0	0	0	0	0	23	0	0	0	94	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	12	28	18	0	0	0	0	0	0	0	28	29	15	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	13	96	92	0	99	82	0	0	0	88	34	0	0	0	0	0	0	0	0	26	68	50
8163	N/A	0	low	1/1000	14	10	19	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	14	56	44	0	0	0	0	0	57	0	0	0	0	47	34	0	0	0	61	0	0	0
8163	N/A	0	low	1/1000	15	40	40	0	31	0	0	15	0	0	0	0	0	0	0	0	0	31	0	0	0	17
8163	N/A	0	high	1/10	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	low	1/1000	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	low	1/1000	17	60	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
8163	N/A	0	high	1/10	17	61	51	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
8163	N/A	0	low	1/1000	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	18	62	45	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	38
8163	N/A	0	low	1/1000	19	76	72	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	19	86	20	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	72
8163	N/A	0	low	1/1000	20	38	41	0	3	0	0	0	0	14	9	0	0	0	22	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	20	96	58	0	70	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
8163	N/A	0	low	1/1000	21	96	3	0	0	0	0	0	0	0	65	24	0	11	95	73	0	31	0	0	0	0
8163	N/A	0	high	1/10	21	100	0	0	0	0	0	0	0	0	34	17	0	0	44	0	0	1	0	0	0	0
8163	N/A	0	low	1/1000	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	22	93	25	0	53	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
8163	N/A	0	low	1/1000	23	13	33	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	23	89	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	24	16	49	0	0	0	0	0	0	0	4	0	0	0	20	15	0	0	0	0	0	0
8163	N/A	0	high	1/10	24	82	14	0	20	0	0	0	41	0	0	0	0	0	0	0	0	0	0	20	0	0
8163	N/A	0	low	1/1000	25	2	41	0	18	16	0	0	21	0	0	0	0	0	0	0	0	0	0	0	22	21
8163	N/A	0	high	1/10	25	77	44	0	0	0	0	54	9	0	98	0	37	0	76	0	94	0	0	87	30	89
8163	N/A	0	low	1/1000	26	35	57	0	8	8	0	0	0	42	8	0	0	0	0	0	0	0	8	61	37	5
8163	N/A	0	high	1/10	26	85	46	0	66	90	0	0	0	12	69	0	18	0	0	0	0	0	0	8	0	24
8163	N/A	0	low	1/1000	27	68	68	0	64	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	28	52
8163	N/A	0	high	1/10	27	91	88	0	98	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	71	52
8163	N/A	0	low	1/1000	28	60	22	0	0	0	68	0	0	71	0	0	0	0	0	0	0	64	34	0	0	0
8163	N/A	0	high	1/10	28	97	3	0	0	0	0	0	0	0	0	0	0	0	0	97	89	45	0	0	0	0
8163	N/A	0	low	1/1000	29	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0
8163	N/A	0	high	1/10	29	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
8163	N/A	0	low	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	30	92	90	0	0	0	0	0	76	0	0	0	53	0	0	0	0	0	0	0	12	7
8163	N/A	0	low	1/1000	31	0	83	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	31	0	100	0	0	0	0	0	0	0	0	0	0	100	0	0	15	0	0	0	0	0
8163	N/A	0	low	1/1000	32	13	33	0	0	0	0	0	0	0	14	0	0	0	63	28	0	0	0	0	0	0
8163	N/A	0	high	1/10	32	84	83	0	27	52	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	64
8163	N/A	0	low	1/1000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8163	N/A	0	high	1/10	33	72	0	0	0	0	0	0	0	0	0	0	78	72	0	0	100	0	0	0	0	100
8163	N/A	0	low	1/1000	34	14	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
8163	N/A	0	high	1/10	34	86	25	0	63	0	0	0	7	0	45	0	0	0	0	0	0	0	0	0	0	0
8163	N/A	0	low	1/1000	35	1	47	0	0	0	0	0	0	0	10	3	4	44	0	0	0	0	0	0	0	0
8163	N/A	0	high	1/10	35	69	66	0	54	6	0	0	0	69	0	0	0	0	0	0	0	0	0	0	69	0
